id,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type
564137,12/3/14 9:06,71,12/3/14 9:10,77,496,Subscriber
564135,12/3/14 9:06,55,12/3/14 9:13,82,589,Subscriber
564133,12/3/14 9:05,76,12/3/14 9:16,69,236,Subscriber
564132,12/3/14 9:05,69,12/3/14 9:15,67,562,Subscriber
564130,12/3/14 9:04,55,12/3/14 9:19,67,484,Subscriber
564128,12/3/14 9:04,2,12/3/14 9:11,13,55,Subscriber
564126,12/3/14 9:04,55,12/3/14 9:21,66,458,Subscriber
564123,12/3/14 9:03,51,12/3/14 9:17,70,406,Subscriber
564122,12/3/14 9:03,39,12/3/14 9:10,70,109,Subscriber
564121,12/3/14 9:02,67,12/3/14 9:16,61,534,Subscriber
564118,12/3/14 9:01,50,12/3/14 9:15,69,67,Subscriber
564116,12/3/14 9:00,50,12/3/14 9:11,61,457,Subscriber
564114,12/3/14 9:00,50,12/3/14 9:09,64,592,Subscriber
564113,12/3/14 9:00,69,12/3/14 9:04,65,524,Subscriber
564112,12/3/14 9:00,69,12/3/14 9:10,67,212,Subscriber
564110,12/3/14 8:59,75,12/3/14 9:05,48,358,Subscriber
564109,12/3/14 8:58,70,12/3/14 9:11,51,332,Subscriber
564108,12/3/14 8:59,50,12/3/14 9:05,55,134,Subscriber
564107,12/3/14 8:59,69,12/3/14 9:14,75,474,Subscriber
564106,12/3/14 8:58,70,12/3/14 9:10,74,266,Subscriber
564105,12/3/14 8:58,63,12/3/14 9:02,75,535,Subscriber
564104,12/3/14 8:57,50,12/3/14 9:08,61,482,Subscriber
564103,12/3/14 8:57,63,12/3/14 9:09,69,320,Subscriber
564101,12/3/14 8:54,47,12/3/14 8:58,76,547,Subscriber
564099,12/3/14 8:52,70,12/3/14 9:03,54,501,Subscriber
564098,12/3/14 8:52,70,12/3/14 9:04,82,603,Subscriber
564095,12/3/14 8:51,70,12/3/14 8:58,62,635,Subscriber
564093,12/3/14 8:51,69,12/3/14 9:03,49,387,Customer
564092,12/3/14 8:51,70,12/3/14 9:02,74,507,Subscriber
564090,12/3/14 8:51,54,12/3/14 8:58,70,332,Subscriber
564089,12/3/14 8:49,69,12/3/14 8:53,65,570,Subscriber
564088,12/3/14 8:49,66,12/3/14 9:03,55,589,Subscriber
564087,12/3/14 8:48,48,12/3/14 8:55,49,500,Subscriber
564086,12/3/14 8:48,69,12/3/14 8:51,65,621,Subscriber
564085,12/3/14 8:48,72,12/3/14 8:53,76,236,Subscriber
564084,12/3/14 8:47,70,12/3/14 8:57,72,311,Subscriber
564083,12/3/14 8:47,70,12/3/14 8:59,50,67,Subscriber
564082,12/3/14 8:47,70,12/3/14 8:55,77,519,Subscriber
564081,12/3/14 8:47,70,12/3/14 8:54,63,189,Subscriber
564080,12/3/14 8:46,70,12/3/14 8:59,42,278,Subscriber
564079,12/3/14 8:46,70,12/3/14 8:58,55,458,Subscriber
564078,12/3/14 8:46,70,12/3/14 8:55,50,482,Subscriber
564077,12/3/14 8:46,70,12/3/14 8:57,55,484,Subscriber
564076,12/3/14 8:46,70,12/3/14 8:54,77,561,Subscriber
564075,12/3/14 8:46,70,12/3/14 8:59,75,489,Subscriber
564074,12/3/14 8:45,54,12/3/14 8:51,70,266,Subscriber
564071,12/3/14 8:43,28,12/3/14 8:48,27,108,Subscriber
564070,12/3/14 8:41,73,12/3/14 8:51,51,528,Subscriber
564068,12/3/14 8:40,60,12/3/14 9:07,42,450,Customer
564066,12/3/14 8:39,77,12/3/14 8:58,65,340,Subscriber
564065,12/3/14 8:39,55,12/3/14 8:47,69,524,Subscriber
564064,12/3/14 8:39,72,12/3/14 8:46,65,522,Subscriber
564063,12/3/14 8:39,29,12/3/14 8:44,31,703,Subscriber
564061,12/3/14 8:38,82,12/3/14 8:55,72,542,Subscriber
564060,12/3/14 8:38,57,12/3/14 8:45,70,311,Subscriber
564059,12/3/14 8:38,67,12/3/14 8:49,70,507,Subscriber
564058,12/3/14 8:37,50,12/3/14 8:54,65,487,Subscriber
564057,12/3/14 8:35,54,12/3/14 8:41,50,334,Subscriber
564056,12/3/14 8:36,39,12/3/14 8:42,70,189,Subscriber
564055,12/3/14 8:35,59,12/3/14 8:43,77,413,Subscriber
564053,12/3/14 8:33,71,12/3/14 8:42,69,474,Subscriber
564052,12/3/14 8:32,55,12/3/14 8:38,61,375,Subscriber
564051,12/3/14 8:32,61,12/3/14 8:36,70,484,Subscriber
564049,12/3/14 8:30,54,12/3/14 8:42,45,677,Subscriber
564048,12/3/14 8:30,62,12/3/14 8:37,46,379,Subscriber
564046,12/3/14 8:30,66,12/3/14 8:38,77,672,Subscriber
564045,12/3/14 8:29,50,12/3/14 8:42,61,623,Subscriber
564043,12/3/14 8:27,73,12/3/14 8:35,76,515,Subscriber
564042,12/3/14 8:27,55,12/3/14 8:41,65,469,Subscriber
564039,12/3/14 8:27,67,12/3/14 8:38,70,519,Subscriber
564038,12/3/14 8:26,67,12/3/14 8:37,70,67,Subscriber
564033,12/3/14 8:24,69,12/3/14 8:39,41,571,Subscriber
564032,12/3/14 8:24,69,12/3/14 8:33,45,279,Subscriber
564031,12/3/14 8:24,69,12/3/14 8:33,77,557,Subscriber
564030,12/3/14 8:23,70,12/3/14 8:34,74,517,Subscriber
564029,12/3/14 8:23,50,12/3/14 8:29,63,345,Subscriber
564028,12/3/14 8:23,73,12/3/14 8:26,41,424,Subscriber
564027,12/3/14 8:23,74,12/3/14 8:37,72,520,Customer
564026,12/3/14 8:22,70,12/3/14 8:38,41,441,Subscriber
564025,12/3/14 8:22,70,12/3/14 8:29,62,631,Subscriber
564023,12/3/14 8:21,67,12/3/14 8:34,50,487,Subscriber
564022,12/3/14 8:17,2,12/3/14 8:23,4,247,Subscriber
564021,12/3/14 8:19,64,12/3/14 8:24,55,375,Subscriber
564020,12/3/14 8:19,2,12/3/14 8:26,5,10,Subscriber
564018,12/3/14 8:19,64,12/3/14 8:23,63,214,Subscriber
564017,12/3/14 8:18,73,12/3/14 8:33,61,351,Subscriber
564016,12/3/14 8:17,55,12/3/14 8:23,57,313,Subscriber
564015,12/3/14 8:17,55,12/3/14 8:27,72,69,Subscriber
564014,12/3/14 8:16,57,12/3/14 8:21,63,309,Subscriber
564013,12/3/14 8:16,37,12/3/14 8:20,34,136,Subscriber
564012,12/3/14 8:16,66,12/3/14 8:28,70,489,Subscriber
564011,12/3/14 8:15,76,12/3/14 8:25,48,354,Subscriber
564009,12/3/14 8:13,65,12/3/14 8:18,69,557,Subscriber
564008,12/3/14 8:13,54,12/3/14 8:20,48,552,Subscriber
564007,12/3/14 8:13,61,12/3/14 8:16,70,517,Subscriber
564006,12/3/14 8:13,69,12/3/14 8:29,82,426,Subscriber
564004,12/3/14 8:10,77,12/3/14 8:21,70,441,Subscriber
564003,12/3/14 8:11,66,12/3/14 8:25,56,388,Subscriber
564002,12/3/14 8:10,69,12/3/14 8:15,64,214,Subscriber
564001,12/3/14 8:09,61,12/3/14 8:16,74,520,Subscriber
563999,12/3/14 8:08,50,12/3/14 8:17,61,603,Subscriber
563996,12/3/14 8:08,50,12/3/14 8:23,61,635,Subscriber
563994,12/3/14 8:08,70,12/3/14 8:17,50,623,Subscriber
563993,12/3/14 8:07,55,12/3/14 8:22,66,360,Subscriber
563992,12/3/14 8:07,70,12/3/14 8:21,42,462,Subscriber
563991,12/3/14 8:06,72,12/3/14 8:13,77,611,Subscriber
563990,12/3/14 8:06,70,12/3/14 8:23,59,413,Subscriber
563989,12/3/14 8:05,50,12/3/14 8:14,68,268,Subscriber
563988,12/3/14 8:06,55,12/3/14 8:12,76,877,Subscriber
563987,12/3/14 8:04,50,12/3/14 8:16,69,475,Subscriber
563986,12/3/14 8:05,50,12/3/14 8:13,68,449,Subscriber
563985,12/3/14 8:05,70,12/3/14 8:13,47,421,Subscriber
563984,12/3/14 8:05,42,12/3/14 8:09,56,503,Subscriber
563983,12/3/14 8:04,50,12/3/14 8:13,61,278,Subscriber
563982,12/3/14 8:05,73,12/3/14 8:11,56,315,Subscriber
563981,12/3/14 8:04,70,12/3/14 8:13,63,447,Subscriber
563979,12/3/14 8:03,70,12/3/14 8:14,77,455,Subscriber
563978,12/3/14 8:03,39,12/3/14 8:09,70,376,Subscriber
563977,12/3/14 8:03,70,12/3/14 8:14,63,480,Subscriber
563976,12/3/14 8:02,70,12/3/14 8:15,56,331,Subscriber
563975,12/3/14 8:01,70,12/3/14 8:14,50,345,Subscriber
563974,12/3/14 8:00,68,12/3/14 8:07,70,623,Subscriber
563973,12/3/14 7:59,39,12/3/14 8:07,70,425,Subscriber
563972,12/3/14 7:57,73,12/3/14 8:14,70,631,Subscriber
563971,12/3/14 7:56,22,12/3/14 8:00,22,681,Subscriber
563970,12/3/14 7:53,70,12/3/14 8:00,55,877,Subscriber
563969,12/3/14 7:53,67,12/3/14 8:05,55,313,Subscriber
563967,12/3/14 7:50,70,12/3/14 8:00,55,469,Subscriber
563965,12/3/14 7:50,33,12/3/14 8:00,28,690,Subscriber
563964,12/3/14 7:49,74,12/3/14 8:02,69,562,Subscriber
563963,12/3/14 7:49,51,12/3/14 7:57,61,458,Customer
563961,12/3/14 7:49,70,12/3/14 7:59,51,453,Subscriber
563960,12/3/14 7:49,70,12/3/14 7:57,62,379,Subscriber
563958,12/3/14 7:47,73,12/3/14 7:54,50,278,Subscriber
563957,12/3/14 7:47,61,12/3/14 7:50,70,877,Subscriber
563955,12/3/14 7:46,54,12/3/14 7:54,70,480,Subscriber
563953,12/3/14 7:46,2,12/3/14 7:50,4,77,Subscriber
563952,12/3/14 7:45,57,12/3/14 7:53,45,344,Subscriber
563951,12/3/14 7:45,70,12/3/14 7:53,68,623,Subscriber
563950,12/3/14 7:44,70,12/3/14 7:57,48,339,Subscriber
563949,12/3/14 7:44,65,12/3/14 7:48,70,379,Subscriber
563948,12/3/14 7:44,67,12/3/14 7:49,76,540,Subscriber
563947,12/3/14 7:44,73,12/3/14 7:53,76,158,Subscriber
563946,12/3/14 7:44,70,12/3/14 7:55,51,878,Subscriber
563945,12/3/14 7:44,70,12/3/14 7:55,50,475,Subscriber
563944,12/3/14 7:43,70,12/3/14 7:52,49,283,Subscriber
563943,12/3/14 7:43,70,12/3/14 7:48,57,309,Subscriber
563942,12/3/14 7:39,2,12/3/14 7:49,10,9,Subscriber
563941,12/3/14 7:39,54,12/3/14 7:43,51,406,Subscriber
563938,12/3/14 7:37,74,12/3/14 7:54,65,516,Subscriber
563937,12/3/14 7:37,64,12/3/14 7:41,70,339,Subscriber
563934,12/3/14 7:35,60,12/3/14 7:39,42,269,Subscriber
563933,12/3/14 7:32,64,12/3/14 7:36,69,426,Subscriber
563932,12/3/14 7:31,55,12/3/14 7:48,67,67,Subscriber
563931,12/3/14 7:30,46,12/3/14 8:00,61,450,Customer
563930,12/3/14 7:30,2,12/3/14 7:34,4,42,Subscriber
563929,12/3/14 7:29,67,12/3/14 7:39,70,878,Subscriber
563926,12/3/14 7:28,77,12/3/14 7:42,65,455,Subscriber
563925,12/3/14 7:25,39,12/3/14 7:34,70,283,Subscriber
563924,12/3/14 7:24,57,12/3/14 7:34,51,458,Subscriber
563923,12/3/14 7:24,69,12/3/14 7:35,39,425,Subscriber
563922,12/3/14 7:23,70,12/3/14 7:35,42,603,Subscriber
563920,12/3/14 7:20,70,12/3/14 7:33,74,559,Subscriber
563915,12/3/14 7:16,65,12/3/14 7:24,66,489,Subscriber
563899,12/3/14 7:11,64,12/3/14 7:15,70,559,Subscriber
563898,12/3/14 7:09,77,12/3/14 7:19,69,620,Subscriber
563897,12/3/14 7:09,50,12/3/14 7:24,65,345,Subscriber
563896,12/3/14 7:09,50,12/3/14 7:16,68,420,Subscriber
563895,12/3/14 7:08,67,12/3/14 7:19,70,309,Subscriber
563890,12/3/14 7:05,73,12/3/14 7:09,42,632,Subscriber
563889,12/3/14 7:05,70,12/3/14 7:20,41,553,Subscriber
563887,12/3/14 6:59,68,12/3/14 7:02,57,458,Subscriber
563886,12/3/14 6:56,55,12/3/14 7:14,65,318,Subscriber
563883,12/3/14 6:53,39,12/3/14 6:58,77,455,Subscriber
563875,12/3/14 6:49,65,12/3/14 7:00,77,620,Subscriber
563874,12/3/14 6:45,70,12/3/14 6:56,55,488,Subscriber
563873,12/3/14 6:44,70,12/3/14 6:57,51,574,Subscriber
563872,12/3/14 6:43,70,12/3/14 6:51,51,621,Subscriber
563869,12/3/14 6:32,39,12/3/14 6:39,70,603,Subscriber
563868,12/3/14 6:29,74,12/3/14 6:41,70,553,Subscriber
563867,12/3/14 6:27,56,12/3/14 6:37,70,621,Subscriber
563866,12/3/14 6:22,55,12/3/14 6:35,59,389,Subscriber
563865,12/3/14 6:21,50,12/3/14 6:25,75,400,Subscriber
563864,12/3/14 6:21,61,12/3/14 6:24,69,368,Subscriber
563863,12/3/14 6:07,49,12/3/14 6:12,50,446,Subscriber
563862,12/3/14 6:01,70,12/3/14 6:10,62,506,Subscriber
563861,12/3/14 6:01,70,12/3/14 6:08,47,464,Subscriber
563859,12/3/14 5:54,30,12/3/14 5:58,28,74,Subscriber
563858,12/3/14 5:42,46,12/3/14 5:47,77,292,Subscriber
563857,12/3/14 5:39,73,12/3/14 5:41,46,419,Subscriber
563856,12/3/14 5:28,73,12/3/14 5:33,77,441,Subscriber
563854,12/3/14 4:36,73,12/3/14 4:39,45,448,Subscriber
563853,12/3/14 2:02,67,12/3/14 2:10,68,327,Subscriber
563852,12/3/14 0:01,73,12/3/14 0:10,63,403,Subscriber
563851,12/2/14 23:24,68,12/2/14 23:29,70,488,Subscriber
563850,12/2/14 22:54,68,12/2/14 23:01,73,315,Subscriber
563849,12/2/14 22:29,14,12/2/14 22:32,4,195,Subscriber
563848,12/2/14 22:28,61,12/2/14 22:32,54,552,Subscriber
563846,12/2/14 22:08,58,12/2/14 22:17,65,620,Subscriber
563844,12/2/14 21:54,65,12/2/14 22:00,61,520,Subscriber
563843,12/2/14 21:52,71,12/2/14 21:56,76,383,Subscriber
563842,12/2/14 21:48,57,12/2/14 21:51,76,405,Subscriber
563841,12/2/14 21:45,51,12/2/14 21:51,68,86,Subscriber
563840,12/2/14 21:38,76,12/2/14 21:50,58,620,Subscriber
563839,12/2/14 21:38,76,12/2/14 21:50,58,511,Subscriber
563838,12/2/14 21:36,68,12/2/14 21:47,72,356,Subscriber
563837,12/2/14 21:27,65,12/2/14 21:33,66,286,Subscriber
563836,12/2/14 21:26,57,12/2/14 21:32,70,475,Subscriber
563835,12/2/14 21:20,76,12/2/14 21:30,66,411,Subscriber
563834,12/2/14 21:17,77,12/2/14 21:21,68,458,Subscriber
563832,12/2/14 21:10,74,12/2/14 21:17,63,320,Subscriber
563831,12/2/14 21:06,70,12/2/14 21:21,66,579,Subscriber
563830,12/2/14 21:04,56,12/2/14 21:11,73,403,Subscriber
563829,12/2/14 21:03,70,12/2/14 21:14,67,507,Subscriber
563828,12/2/14 21:01,50,12/2/14 21:08,54,480,Subscriber
563827,12/2/14 20:59,11,12/2/14 21:07,5,308,Subscriber
563826,12/2/14 20:57,68,12/2/14 21:03,64,375,Subscriber
563825,12/2/14 20:51,69,12/2/14 20:55,64,426,Subscriber
563823,12/2/14 20:41,48,12/2/14 20:49,61,482,Subscriber
563822,12/2/14 20:37,77,12/2/14 20:45,73,419,Subscriber
563821,12/2/14 20:35,60,12/2/14 20:42,82,349,Subscriber
563817,12/2/14 20:27,70,12/2/14 20:33,54,266,Subscriber
563816,12/2/14 20:19,64,12/2/14 20:33,72,464,Subscriber
563815,12/2/14 20:15,77,12/2/14 20:25,69,404,Subscriber
563814,12/2/14 20:12,70,12/2/14 20:18,39,421,Subscriber
563812,12/2/14 20:02,70,12/2/14 20:08,68,356,Subscriber
563811,12/2/14 20:00,76,12/2/14 20:08,55,318,Subscriber
563810,12/2/14 19:59,69,12/2/14 20:10,46,137,Subscriber
563805,12/2/14 19:51,69,12/2/14 20:01,39,109,Subscriber
563803,12/2/14 19:45,70,12/2/14 20:01,82,399,Subscriber
563800,12/2/14 19:42,70,12/2/14 19:46,61,368,Subscriber
563798,12/2/14 19:37,64,12/2/14 19:53,67,313,Subscriber
563797,12/2/14 19:36,72,12/2/14 19:49,69,137,Subscriber
563796,12/2/14 19:35,64,12/2/14 19:40,49,393,Subscriber
563795,12/2/14 19:34,77,12/2/14 19:49,61,501,Subscriber
563793,12/2/14 19:26,70,12/2/14 19:36,74,470,Subscriber
563792,12/2/14 19:25,70,12/2/14 19:33,54,362,Subscriber
563791,12/2/14 19:25,70,12/2/14 19:30,57,475,Subscriber
563788,12/2/14 19:21,69,12/2/14 19:24,65,471,Subscriber
563787,12/2/14 19:19,76,12/2/14 19:26,63,549,Subscriber
563786,12/2/14 19:15,65,12/2/14 19:31,58,370,Subscriber
563785,12/2/14 19:14,51,12/2/14 19:22,70,475,Subscriber
563784,12/2/14 19:14,65,12/2/14 19:31,58,481,Subscriber
563783,12/2/14 19:14,50,12/2/14 19:19,54,442,Subscriber
563782,12/2/14 19:14,41,12/2/14 19:33,67,336,Subscriber
563781,12/2/14 19:13,39,12/2/14 19:20,67,479,Subscriber
563780,12/2/14 19:11,57,12/2/14 19:22,65,331,Subscriber
563779,12/2/14 19:11,69,12/2/14 19:15,65,286,Subscriber
563778,12/2/14 19:11,66,12/2/14 19:27,55,525,Subscriber
563777,12/2/14 19:10,67,12/2/14 19:22,50,480,Subscriber
563776,12/2/14 19:10,59,12/2/14 19:14,72,510,Subscriber
563775,12/2/14 19:09,63,12/2/14 19:20,69,426,Subscriber
563774,12/2/14 19:08,63,12/2/14 19:17,71,539,Subscriber
563773,12/2/14 19:07,47,12/2/14 19:22,69,372,Subscriber
563772,12/2/14 19:07,39,12/2/14 19:10,67,509,Subscriber
563770,12/2/14 19:05,73,12/2/14 19:13,76,318,Subscriber
563768,12/2/14 19:04,70,12/2/14 19:08,61,877,Subscriber
563767,12/2/14 19:04,70,12/2/14 19:15,67,534,Subscriber
563764,12/2/14 19:03,48,12/2/14 19:15,61,561,Subscriber
563763,12/2/14 19:02,61,12/2/14 19:08,77,401,Subscriber
563762,12/2/14 19:01,48,12/2/14 19:06,74,553,Subscriber
563761,12/2/14 19:00,74,12/2/14 19:12,69,571,Subscriber
563760,12/2/14 18:58,55,12/2/14 19:09,70,362,Subscriber
563758,12/2/14 18:56,41,12/2/14 19:05,54,677,Subscriber
563757,12/2/14 18:56,34,12/2/14 19:07,36,203,Subscriber
563755,12/2/14 18:50,69,12/2/14 18:58,57,344,Subscriber
563754,12/2/14 18:50,70,12/2/14 18:58,39,566,Subscriber
563753,12/2/14 18:50,70,12/2/14 18:54,64,313,Subscriber
563752,12/2/14 18:49,70,12/2/14 18:55,54,623,Subscriber
563751,12/2/14 18:49,49,12/2/14 18:51,54,355,Subscriber
563750,12/2/14 18:49,3,12/2/14 18:58,3,644,Customer
563749,12/2/14 18:48,42,12/2/14 18:58,71,16,Subscriber
563747,12/2/14 18:46,45,12/2/14 19:01,64,393,Subscriber
563746,12/2/14 18:46,11,12/2/14 18:53,9,135,Subscriber
563745,12/2/14 18:45,51,12/2/14 18:50,74,582,Subscriber
563744,12/2/14 18:45,67,12/2/14 18:55,70,463,Subscriber
563740,12/2/14 18:43,63,12/2/14 18:58,67,540,Subscriber
563739,12/2/14 18:42,34,12/2/14 18:49,37,233,Subscriber
563737,12/2/14 18:38,38,12/2/14 18:53,34,203,Subscriber
563736,12/2/14 18:42,82,12/2/14 18:51,61,401,Customer
563735,12/2/14 18:41,55,12/2/14 18:55,67,480,Subscriber
563734,12/2/14 18:40,82,12/2/14 18:42,42,16,Subscriber
563733,12/2/14 18:38,77,12/2/14 18:43,41,336,Subscriber
563732,12/2/14 18:35,63,12/2/14 18:45,70,623,Subscriber
563731,12/2/14 18:34,69,12/2/14 18:45,67,66,Subscriber
563730,12/2/14 18:34,75,12/2/14 18:40,39,283,Subscriber
563727,12/2/14 18:32,69,12/2/14 18:36,65,370,Subscriber
563724,12/2/14 18:31,70,12/2/14 18:36,65,481,Subscriber
563723,12/2/14 18:31,70,12/2/14 18:37,57,405,Subscriber
563722,12/2/14 18:31,70,12/2/14 18:35,65,489,Subscriber
563719,12/2/14 18:29,70,12/2/14 18:41,66,525,Subscriber
563718,12/2/14 18:28,72,12/2/14 18:43,82,542,Subscriber
563717,12/2/14 18:27,64,12/2/14 18:31,69,109,Subscriber
563716,12/2/14 18:24,49,12/2/14 18:28,56,357,Subscriber
563714,12/2/14 18:22,82,12/2/14 18:41,70,313,Subscriber
563712,12/2/14 18:20,54,12/2/14 18:24,61,484,Subscriber
563711,12/2/14 18:19,64,12/2/14 18:24,69,344,Subscriber
563710,12/2/14 18:19,65,12/2/14 18:25,72,522,Subscriber
563708,12/2/14 18:17,82,12/2/14 18:31,70,534,Subscriber
563707,12/2/14 18:17,75,12/2/14 18:20,50,400,Subscriber
563706,12/2/14 18:16,62,12/2/14 18:23,47,372,Subscriber
563705,12/2/14 18:16,70,12/2/14 18:25,77,436,Subscriber
563704,12/2/14 18:15,62,12/2/14 18:19,77,419,Subscriber
563703,12/2/14 18:14,70,12/2/14 18:25,50,442,Subscriber
563702,12/2/14 18:14,45,12/2/14 18:21,55,524,Subscriber
563701,12/2/14 18:13,82,12/2/14 18:17,56,403,Subscriber
563700,12/2/14 18:12,60,12/2/14 18:18,50,449,Subscriber
563699,12/2/14 18:12,64,12/2/14 18:18,55,480,Subscriber
563698,12/2/14 18:12,82,12/2/14 18:17,56,56,Subscriber
563697,12/2/14 18:11,65,12/2/14 18:14,70,877,Subscriber
563696,12/2/14 18:11,4,12/2/14 18:15,2,247,Subscriber
563695,12/2/14 18:11,42,12/2/14 18:18,54,597,Subscriber
563694,12/2/14 18:07,77,12/2/14 18:14,73,632,Subscriber
563693,12/2/14 18:05,77,12/2/14 18:13,70,481,Subscriber
563692,12/2/14 18:09,65,12/2/14 18:21,66,312,Subscriber
563691,12/2/14 18:09,65,12/2/14 18:18,64,344,Subscriber
563690,12/2/14 18:09,69,12/2/14 18:13,65,520,Subscriber
563689,12/2/14 18:09,54,12/2/14 18:14,69,370,Subscriber
563688,12/2/14 18:08,55,12/2/14 18:16,69,66,Subscriber
563687,12/2/14 18:08,76,12/2/14 18:15,70,470,Subscriber
563686,12/2/14 18:06,42,12/2/14 18:09,56,621,Subscriber
563685,12/2/14 18:05,69,12/2/14 18:14,39,509,Subscriber
563684,12/2/14 18:05,41,12/2/14 18:12,54,484,Subscriber
563683,12/2/14 18:04,63,12/2/14 18:10,70,368,Subscriber
563682,12/2/14 18:04,65,12/2/14 18:08,70,421,Subscriber
563680,12/2/14 18:03,70,12/2/14 18:07,61,552,Subscriber
563678,12/2/14 18:02,65,12/2/14 18:06,70,489,Subscriber
563676,12/2/14 18:01,64,12/2/14 18:05,70,566,Subscriber
563675,12/2/14 18:01,60,12/2/14 18:06,42,621,Subscriber
563671,12/2/14 17:59,41,12/2/14 18:15,70,525,Subscriber
563670,12/2/14 17:58,39,12/2/14 18:07,67,558,Subscriber
563668,12/2/14 17:58,48,12/2/14 18:04,55,66,Subscriber
563666,12/2/14 17:56,76,12/2/14 18:06,70,453,Subscriber
563664,12/2/14 17:53,39,12/2/14 17:59,67,364,Subscriber
563663,12/2/14 17:53,27,12/2/14 17:56,28,111,Subscriber
563662,12/2/14 17:53,47,12/2/14 18:02,70,381,Subscriber
563661,12/2/14 17:52,32,12/2/14 17:56,28,58,Customer
563660,12/2/14 17:52,74,12/2/14 18:01,70,436,Subscriber
563659,12/2/14 17:52,55,12/2/14 17:54,63,540,Subscriber
563658,12/2/14 17:51,62,12/2/14 17:57,69,509,Subscriber
563657,12/2/14 17:51,70,12/2/14 18:20,39,330,Subscriber
563656,12/2/14 17:50,65,12/2/14 18:06,71,545,Subscriber
563655,12/2/14 17:50,32,12/2/14 17:56,28,699,Subscriber
563654,12/2/14 17:50,69,12/2/14 17:55,65,489,Subscriber
563653,12/2/14 17:48,27,12/2/14 17:52,28,668,Subscriber
563652,12/2/14 17:48,70,12/2/14 17:57,63,451,Subscriber
563651,12/2/14 17:47,70,12/2/14 17:58,55,600,Subscriber
563650,12/2/14 17:47,65,12/2/14 17:54,72,274,Subscriber
563649,12/2/14 17:45,57,12/2/14 17:52,72,526,Subscriber
563648,12/2/14 17:44,77,12/2/14 17:52,64,109,Subscriber
563647,12/2/14 17:43,55,12/2/14 17:52,70,552,Subscriber
563646,12/2/14 17:40,56,12/2/14 18:03,70,266,Subscriber
563645,12/2/14 17:42,69,12/2/14 17:49,39,558,Subscriber
563644,12/2/14 17:42,68,12/2/14 17:49,70,442,Subscriber
563643,12/2/14 17:41,2,12/2/14 17:47,4,247,Subscriber
563642,12/2/14 17:39,63,12/2/14 17:44,50,444,Subscriber
563641,12/2/14 17:39,27,12/2/14 17:47,28,185,Subscriber
563640,12/2/14 17:38,65,12/2/14 17:54,59,431,Subscriber
563639,12/2/14 17:35,70,12/2/14 17:40,61,517,Subscriber
563638,12/2/14 17:35,11,12/2/14 17:42,2,9,Subscriber
563637,12/2/14 17:34,48,12/2/14 17:38,74,436,Subscriber
563636,12/2/14 17:34,13,12/2/14 17:43,2,55,Subscriber
563635,12/2/14 17:32,82,12/2/14 17:40,55,389,Subscriber
563634,12/2/14 17:32,82,12/2/14 17:46,69,489,Subscriber
563633,12/2/14 17:32,64,12/2/14 17:37,77,483,Subscriber
563632,12/2/14 17:31,74,12/2/14 17:37,46,450,Subscriber
563631,12/2/14 17:29,76,12/2/14 17:36,55,67,Subscriber
563630,12/2/14 17:29,70,12/2/14 17:49,66,589,Subscriber
563629,12/2/14 17:29,4,12/2/14 17:33,2,36,Subscriber
563626,12/2/14 17:28,5,12/2/14 17:36,11,19,Subscriber
563625,12/2/14 17:28,32,12/2/14 17:33,28,108,Subscriber
563624,12/2/14 17:27,70,12/2/14 17:34,54,370,Subscriber
563623,12/2/14 17:26,69,12/2/14 17:35,63,546,Subscriber
563622,12/2/14 17:25,62,12/2/14 17:32,70,356,Subscriber
563621,12/2/14 17:26,76,12/2/14 17:31,55,386,Subscriber
563620,12/2/14 17:24,77,12/2/14 17:37,70,405,Subscriber
563619,12/2/14 17:24,74,12/2/14 17:31,61,402,Subscriber
563617,12/2/14 17:21,58,12/2/14 17:29,39,417,Customer
563614,12/2/14 17:20,50,12/2/14 17:33,70,517,Subscriber
563612,12/2/14 17:19,48,12/2/14 17:26,54,579,Subscriber
563611,12/2/14 17:19,6,12/2/14 17:27,2,155,Subscriber
563610,12/2/14 17:19,32,12/2/14 17:27,28,218,Subscriber
563609,12/2/14 17:17,6,12/2/14 17:22,84,28,Subscriber
563604,12/2/14 17:16,45,12/2/14 17:27,70,589,Subscriber
563602,12/2/14 17:14,65,12/2/14 17:18,70,399,Subscriber
563601,12/2/14 17:13,70,12/2/14 17:23,71,496,Subscriber
563600,12/2/14 17:12,64,12/2/14 17:17,69,546,Subscriber
563599,12/2/14 17:12,70,12/2/14 17:25,66,672,Subscriber
563598,12/2/14 17:10,2,12/2/14 17:22,9,117,Subscriber
563597,12/2/14 17:10,48,12/2/14 17:26,70,451,Customer
563595,12/2/14 17:09,66,12/2/14 17:14,72,611,Subscriber
563594,12/2/14 17:07,59,12/2/14 17:20,55,290,Subscriber
563591,12/2/14 17:07,63,12/2/14 17:16,70,600,Subscriber
563590,12/2/14 17:06,70,12/2/14 17:14,54,594,Subscriber
563589,12/2/14 17:06,61,12/2/14 17:13,55,267,Subscriber
563586,12/2/14 17:04,61,12/2/14 17:08,49,554,Subscriber
563585,12/2/14 17:04,58,12/2/14 17:10,39,434,Subscriber
563584,12/2/14 17:04,67,12/2/14 17:14,70,330,Subscriber
563583,12/2/14 17:04,67,12/2/14 17:12,70,312,Subscriber
